,linear_regression,RandomForestRegressor,KernelRidge,BayesianRidge,ElasticNet,GradientBoostingRegressor,SGDRegressor
0,1421246.4950237344,1428412.4595723918,2029515.1148756465,1421246.4950371792,1348506.9074504324,1420002.6893252586,1602628.1534308428
1,787.0516153605178,785.7969827196171,944.6892647109953,787.0516153654359,770.5659759248593,779.0717871614551,826.3751179565002
2,0.0020586290722920415,0.002054144374219155,0.33522932364342517,0.002058629072320095,0.003797453602034413,0.0024362335409057446,0.0022998568594282814
3,1192.160431747227,1195.162105980771,1424.6105133950284,1192.1604317528656,1161.2523013757313,1191.6386571965759,1265.9495066671668
4,0.04537211778495733,0.045322669539857814,0.5789899167027222,0.04537211778526648,0.06162348255360462,0.04935821654907868,0.04795682286628548
5,0.9949196771374977,0.9948940620076411,0.9927453878873247,0.9949196771374498,0.995179688747765,0.9949241231885865,0.994271318538711
